X,Y,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15,
20.43703807,-11.10805175,-72,-71,-66,-89,-100,-100,-50,-88,-61,-93,-100,-53,-64,-100,-81
20.43703807,-11.10805175,-72,-68,-66,-91,-100,-100,-51,-84,-65,-91,-100,-55,-63,-100,-79
20.43703807,-11.10805175,-72,-68,-66,-91,-100,-100,-54,-84,-65,-97,-100,-62,-64,-100,-78
20.43703807,-11.10805175,-73,-68,-100,-92,-100,-100,-56,-84,-61,-96,-100,-54,-67,-100,-79
20.43703807,-11.10805175,-73,-76,-100,-92,-100,-100,-62,-84,-64,-94,-100,-55,-74,-100,-79
20.43703807,-11.10805175,-73,-72,-70,-95,-100,-100,-59,-84,-66,-91,-100,-64,-78,-100,-80
20.43703807,-11.10805175,-73,-72,-70,-92,-100,-100,-59,-85,-58,-89,-100,-60,-72,-100,-79
20.43703807,-11.10805175,-73,-67,-69,-92,-100,-100,-59,-86,-58,-89,-100,-59,-68,-100,-79
20.43703807,-11.10805175,-73,-67,-69,-92,-100,-100,-61,-86,-58,-89,-100,-59,-70,-100,-79
20.43703807,-11.10805175,-73,-67,-69,-92,-100,-100,-61,-86,-58,-89,-100,-59,-68,-100,-80
20.43703807,-11.10805175,-73,-68,-69,-92,-100,-100,-61,-86,-59,-89,-100,-59,-70,-100,-80
20.43703807,-11.10805175,-71,-66,-69,-92,-100,-100,-59,-86,-59,-89,-100,-59,-70,-100,-80
20.43703807,-11.10805175,-71,-66,-69,-92,-100,-100,-59,-86,-59,-89,-100,-59,-70,-100,-80
20.43703807,-11.10805175,-71,-66,-69,-92,-100,-100,-60,-86,-59,-89,-100,-59,-69,-100,-80
20.43703807,-11.10805175,-73,-66,-69,-92,-100,-100,-60,-86,-59,-89,-100,-59,-70,-100,-79
20.43703807,-11.10805175,-73,-66,-69,-92,-100,-100,-60,-86,-59,-89,-100,-59,-70,-100,-79
20.40428247,-10.58323897,-73,-65,-69,-90,-100,-100,-60,-88,-62,-86,-100,-61,-74,-100,-83
20.40428247,-10.58323897,-73,-65,-69,-90,-100,-100,-56,-87,-63,-86,-100,-61,-72,-100,-81
20.40428247,-10.58323897,-73,-65,-69,-90,-100,-100,-56,-87,-64,-91,-100,-60,-77,-100,-80
20.40428247,-10.58323897,-72,-65,-69,-95,-100,-100,-57,-87,-64,-95,-100,-58,-72,-100,-80
20.40428247,-10.58323897,-72,-67,-69,-93,-100,-100,-59,-91,-62,-92,-100,-59,-74,-100,-77
20.40428247,-10.58323897,-71,-66,-69,-93,-100,-100,-60,-86,-64,-95,-100,-54,-77,-100,-80
20.40428247,-10.58323897,-72,-71,-69,-93,-100,-100,-59,-86,-64,-98,-100,-53,-80,-100,-76
20.40428247,-10.58323897,-72,-66,-74,-93,-100,-100,-57,-86,-64,-97,-100,-58,-80,-100,-75
20.40428247,-10.58323897,-72,-66,-74,-93,-100,-100,-53,-88,-60,-92,-100,-55,-81,-100,-75
20.40428247,-10.58323897,-72,-66,-68,-92,-100,-100,-56,-86,-60,-96,-100,-55,-79,-100,-78
20.40428247,-10.58323897,-73,-66,-73,-92,-100,-100,-58,-90,-62,-93,-100,-54,-75,-100,-77
20.40428247,-10.58323897,-73,-66,-73,-94,-100,-100,-57,-88,-62,-95,-100,-54,-77,-100,-77
20.40428247,-10.58323897,-73,-75,-73,-94,-100,-100,-57,-87,-66,-96,-100,-54,-77,-100,-77
20.40428247,-10.58323897,-73,-75,-73,-94,-100,-100,-57,-87,-66,-96,-100,-54,-77,-100,-77
20.40428247,-10.58323897,-74,-75,-73,-94,-100,-100,-56,-87,-65,-96,-100,-53,-77,-100,-77
20.40428247,-10.58323897,-74,-73,-76,-94,-100,-100,-56,-87,-65,-96,-100,-53,-77,-100,-80
20.40428247,-10.58323897,-74,-73,-76,-94,-100,-100,-56,-87,-65,-96,-100,-53,-77,-100,-78
20.40428247,-10.58323897,-74,-77,-75,-94,-100,-100,-56,-87,-65,-97,-100,-53,-77,-100,-81
20.40428247,-10.58323897,-74,-77,-75,-94,-100,-100,-56,-87,-65,-97,-100,-53,-77,-100,-78
20.40428247,-10.58323897,-74,-77,-75,-94,-100,-100,-56,-87,-65,-95,-100,-53,-77,-100,-78
20.41078716,-10.01078998,-74,-77,-76,-94,-100,-100,-57,-86,-63,-95,-100,-49,-78,-100,-77
20.41078716,-10.01078998,-71,-100,-76,-94,-100,-100,-57,-86,-63,-94,-100,-49,-78,-100,-78
20.41078716,-10.01078998,-71,-100,-76,-97,-100,-100,-52,-87,-64,-93,-100,-51,-78,-100,-78
20.41078716,-10.01078998,-71,-100,-76,-93,-100,-100,-56,-87,-64,-94,-100,-59,-78,-100,-77
20.41078716,-10.01078998,-71,-65,-76,-93,-100,-100,-61,-87,-64,-94,-100,-55,-79,-100,-80
20.41078716,-10.01078998,-73,-64,-76,-93,-100,-100,-61,-85,-67,-89,-100,-51,-79,-100,-79
20.41078716,-10.01078998,-73,-66,-73,-93,-100,-100,-61,-83,-67,-91,-100,-50,-78,-100,-78
20.41078716,-10.01078998,-73,-70,-73,-96,-100,-100,-61,-86,-67,-91,-100,-50,-82,-100,-73
20.41078716,-10.01078998,-73,-65,-68,-92,-100,-100,-57,-84,-62,-92,-100,-47,-79,-100,-70
20.41078716,-10.01078998,-79,-65,-67,-90,-100,-100,-56,-83,-60,-90,-100,-47,-80,-100,-74
20.41078716,-10.01078998,-79,-65,-66,-90,-100,-100,-56,-83,-60,-90,-100,-47,-81,-100,-74
20.41078716,-10.01078998,-79,-65,-66,-90,-100,-100,-56,-83,-60,-90,-100,-47,-81,-100,-74
20.41078716,-10.01078998,-78,-65,-66,-90,-100,-100,-56,-83,-60,-90,-100,-47,-81,-100,-74
20.41078716,-10.01078998,-78,-67,-66,-91,-100,-100,-56,-83,-60,-90,-100,-47,-79,-100,-78
20.41078716,-10.01078998,-78,-65,-66,-91,-100,-100,-56,-83,-60,-90,-100,-48,-81,-100,-74
20.41078716,-10.01078998,-76,-65,-66,-90,-100,-100,-56,-83,-60,-90,-100,-48,-79,-100,-75
20.41078716,-10.01078998,-76,-65,-66,-90,-100,-100,-56,-83,-60,-90,-100,-48,-81,-100,-76
20.41078716,-10.01078998,-76,-65,-66,-90,-100,-100,-56,-83,-60,-90,-100,-48,-81,-100,-76
20.41078716,-10.01078998,-77,-65,-66,-90,-100,-100,-56,-83,-60,-90,-100,-47,-81,-100,-76
20.41078716,-10.01078998,-79,-65,-66,-90,-100,-100,-56,-83,-60,-90,-100,-47,-81,-100,-75
20.46410867,-9.637676466,-79,-63,-66,-90,-100,-100,-59,-87,-62,-94,-100,-49,-79,-100,-71
20.46410867,-9.637676466,-79,-63,-66,-92,-100,-100,-57,-86,-62,-93,-100,-49,-79,-100,-69
20.46410867,-9.637676466,-75,-70,-66,-91,-100,-100,-58,-87,-61,-93,-100,-50,-80,-100,-71
20.46410867,-9.637676466,-70,-75,-76,-91,-100,-100,-58,-87,-66,-94,-100,-55,-79,-100,-79
20.46410867,-9.637676466,-70,-71,-76,-93,-100,-100,-56,-85,-66,-95,-100,-55,-80,-100,-79
20.46410867,-9.637676466,-70,-67,-76,-94,-100,-100,-57,-85,-66,-95,-100,-47,-74,-100,-75
20.46410867,-9.637676466,-70,-72,-70,-91,-100,-100,-61,-85,-65,-92,-100,-54,-82,-100,-76
20.46410867,-9.637676466,-70,-72,-70,-91,-100,-100,-59,-82,-65,-95,-100,-54,-80,-100,-72
20.46410867,-9.637676466,-70,-72,-70,-90,-100,-100,-59,-86,-65,-95,-100,-52,-80,-100,-70
20.46410867,-9.637676466,-70,-72,-70,-90,-100,-100,-58,-86,-63,-95,-100,-52,-80,-100,-71
20.46410867,-9.637676466,-100,-73,-70,-90,-100,-100,-58,-86,-63,-95,-100,-52,-82,-100,-72
20.46410867,-9.637676466,-100,-73,-70,-90,-100,-100,-58,-86,-63,-95,-100,-52,-82,-100,-72
20.46410867,-9.637676466,-72,-73,-70,-90,-100,-100,-58,-86,-63,-95,-100,-52,-82,-100,-72
20.46410867,-9.637676466,-72,-73,-77,-91,-100,-100,-58,-86,-63,-99,-100,-52,-82,-100,-71
20.46410867,-9.637676466,-72,-69,-77,-91,-100,-100,-56,-85,-63,-93,-100,-52,-81,-100,-75
20.46410867,-9.637676466,-68,-66,-77,-91,-100,-100,-57,-85,-63,-93,-100,-52,-81,-100,-75
20.46410867,-9.637676466,-71,-66,-77,-91,-100,-100,-57,-85,-63,-93,-100,-52,-81,-100,-75
20.46410867,-9.637676466,-71,-66,-77,-91,-100,-100,-57,-85,-62,-93,-100,-52,-81,-100,-73
20.46410867,-9.637676466,-71,-66,-76,-93,-100,-100,-57,-84,-62,-93,-100,-52,-81,-100,-73
20.46410867,-9.637676466,-70,-66,-78,-91,-100,-100,-57,-86,-63,-95,-100,-51,-81,-100,-69
20.50237437,-9.114760715,-70,-66,-78,-95,-100,-100,-58,-84,-58,-89,-100,-48,-78,-100,-79
20.50237437,-9.114760715,-71,-67,-68,-95,-100,-100,-59,-84,-57,-88,-100,-48,-78,-100,-81
20.50237437,-9.114760715,-72,-67,-66,-95,-100,-100,-57,-84,-57,-88,-100,-48,-78,-100,-81
20.50237437,-9.114760715,-72,-67,-66,-95,-100,-100,-58,-84,-57,-87,-100,-48,-78,-100,-82
20.50237437,-9.114760715,-72,-67,-66,-95,-100,-100,-58,-84,-57,-87,-100,-48,-78,-100,-82
20.50237437,-9.114760715,-72,-67,-66,-95,-100,-100,-58,-84,-57,-88,-100,-48,-78,-100,-82
20.50237437,-9.114760715,-75,-69,-66,-93,-100,-100,-58,-87,-54,-92,-100,-48,-79,-100,-80
20.50237437,-9.114760715,-75,-67,-66,-92,-100,-100,-58,-84,-54,-92,-100,-48,-79,-100,-80
20.50237437,-9.114760715,-75,-68,-66,-94,-100,-100,-58,-84,-58,-92,-100,-54,-82,-100,-78
20.50237437,-9.114760715,-75,-68,-66,-93,-100,-100,-57,-84,-60,-92,-100,-58,-76,-100,-79
20.50237437,-9.114760715,-75,-68,-67,-92,-100,-100,-57,-83,-60,-88,-100,-54,-78,-100,-75
20.50237437,-9.114760715,-75,-68,-69,-92,-100,-100,-65,-83,-60,-92,-100,-48,-82,-100,-77
20.50237437,-9.114760715,-74,-70,-69,-93,-100,-100,-57,-88,-60,-94,-100,-50,-79,-100,-80
20.50237437,-9.114760715,-73,-74,-69,-93,-100,-100,-62,-88,-62,-93,-100,-47,-79,-100,-79
20.50237437,-9.114760715,-72,-74,-66,-92,-100,-100,-65,-87,-62,-95,-100,-48,-79,-100,-76
20.50237437,-9.114760715,-72,-74,-66,-91,-100,-100,-65,-87,-62,-95,-100,-48,-80,-100,-74
20.50237437,-9.114760715,-72,-74,-64,-91,-100,-100,-65,-87,-62,-97,-100,-48,-81,-100,-72
20.50237437,-9.114760715,-72,-74,-66,-90,-100,-100,-64,-87,-62,-97,-100,-48,-81,-100,-72
20.50237437,-9.114760715,-74,-68,-66,-90,-100,-100,-64,-87,-61,-98,-100,-48,-81,-100,-72
20.50237437,-9.114760715,-74,-72,-66,-91,-100,-100,-64,-87,-61,-98,-100,-48,-81,-100,-72
20.47316032,-8.616857113,-74,-72,-66,-92,-100,-100,-64,-86,-61,-94,-100,-53,-86,-100,-69
20.47316032,-8.616857113,-74,-77,-70,-92,-100,-100,-61,-86,-57,-93,-100,-50,-86,-100,-69
20.47316032,-8.616857113,-79,-77,-70,-92,-100,-100,-60,-86,-57,-93,-100,-49,-87,-100,-73
20.47316032,-8.616857113,-79,-77,-70,-91,-100,-100,-60,-87,-55,-93,-100,-49,-87,-100,-69
20.47316032,-8.616857113,-79,-72,-70,-93,-100,-100,-59,-87,-56,-94,-100,-49,-87,-100,-70
20.47316032,-8.616857113,-79,-72,-70,-93,-100,-100,-58,-88,-60,-94,-100,-49,-84,-100,-73
20.47316032,-8.616857113,-71,-68,-66,-94,-100,-100,-60,-93,-57,-95,-100,-47,-82,-100,-77
20.47316032,-8.616857113,-69,-73,-65,-92,-100,-100,-64,-85,-59,-95,-100,-45,-80,-100,-77
20.47316032,-8.616857113,-69,-73,-65,-95,-100,-100,-62,-85,-58,-95,-100,-47,-82,-100,-78
20.47316032,-8.616857113,-73,-73,-64,-91,-100,-100,-60,-88,-62,-91,-100,-50,-83,-100,-74
20.47316032,-8.616857113,-73,-74,-64,-91,-100,-100,-63,-88,-66,-91,-100,-52,-83,-100,-78
20.47316032,-8.616857113,-72,-74,-64,-94,-100,-100,-57,-92,-62,-91,-100,-49,-86,-100,-71
20.47316032,-8.616857113,-73,-71,-63,-94,-100,-100,-61,-88,-58,-89,-100,-53,-83,-100,-71
20.47316032,-8.616857113,-73,-71,-63,-93,-100,-100,-61,-85,-62,-94,-100,-49,-83,-100,-74
20.50801446,-8.093133909,-75,-71,-63,-92,-100,-100,-61,-85,-60,-95,-100,-49,-84,-100,-74
20.50801446,-8.093133909,-75,-70,-63,-92,-100,-100,-60,-85,-60,-94,-100,-49,-84,-100,-74
20.50801446,-8.093133909,-73,-69,-63,-92,-100,-100,-60,-85,-60,-94,-100,-49,-84,-100,-75
20.50801446,-8.093133909,-74,-69,-63,-92,-100,-100,-58,-85,-60,-94,-100,-49,-84,-100,-75
20.50801446,-8.093133909,-74,-69,-63,-92,-100,-100,-60,-85,-60,-94,-100,-49,-85,-100,-76
20.50801446,-8.093133909,-74,-69,-63,-92,-100,-100,-60,-85,-60,-94,-100,-48,-85,-100,-76
20.44129102,-7.531620542,-74,-69,-71,-92,-100,-100,-60,-81,-55,-94,-100,-48,-85,-100,-76
20.44129102,-7.531620542,-73,-69,-71,-92,-100,-100,-60,-81,-55,-98,-100,-48,-89,-100,-75
20.44129102,-7.531620542,-74,-78,-71,-94,-100,-100,-60,-81,-55,-94,-100,-50,-87,-100,-75
20.44129102,-7.531620542,-72,-78,-71,-94,-100,-100,-60,-81,-54,-92,-100,-50,-87,-100,-71
20.44129102,-7.531620542,-73,-72,-68,-90,-100,-100,-60,-83,-55,-95,-100,-54,-83,-100,-73
20.44129102,-7.531620542,-73,-72,-65,-93,-100,-100,-62,-85,-55,-95,-100,-47,-87,-100,-69
20.44129102,-7.531620542,-71,-72,-63,-88,-100,-100,-66,-85,-51,-94,-100,-47,-87,-100,-75
20.44129102,-7.531620542,-71,-69,-63,-92,-100,-100,-62,-85,-53,-94,-100,-48,-87,-100,-71
20.44129102,-7.531620542,-71,-77,-63,-92,-100,-100,-66,-85,-57,-98,-100,-44,-87,-100,-67
20.5429337,-7.132535596,-73,-77,-63,-92,-100,-100,-66,-85,-57,-98,-100,-43,-87,-100,-65
20.5429337,-7.132535596,-73,-77,-63,-92,-100,-100,-66,-85,-57,-98,-100,-43,-87,-100,-66
20.5429337,-7.132535596,-74,-76,-64,-92,-100,-100,-67,-86,-57,-98,-100,-43,-87,-100,-64
20.5429337,-7.132535596,-74,-76,-64,-92,-100,-100,-66,-86,-57,-95,-100,-43,-87,-100,-66
20.5429337,-7.132535596,-74,-76,-64,-92,-100,-100,-66,-86,-57,-94,-100,-46,-87,-100,-66
20.5429337,-7.132535596,-74,-73,-61,-92,-100,-100,-67,-86,-57,-94,-100,-43,-87,-100,-67
20.5429337,-7.132535596,-74,-73,-62,-92,-100,-100,-66,-86,-57,-94,-100,-43,-87,-100,-67
20.5429337,-7.132535596,-74,-73,-74,-92,-100,-100,-66,-86,-57,-95,-100,-43,-87,-100,-67
20.5429337,-7.132535596,-72,-73,-64,-92,-100,-100,-67,-84,-57,-94,-100,-43,-87,-100,-67
20.5429337,-7.132535596,-72,-73,-64,-92,-100,-100,-66,-85,-57,-94,-100,-43,-87,-100,-66
20.5429337,-7.132535596,-72,-81,-63,-92,-100,-100,-66,-85,-57,-94,-100,-43,-87,-100,-67
20.55779627,-6.628622467,-72,-70,-67,-91,-100,-100,-70,-84,-60,-98,-100,-42,-91,-100,-67
20.55779627,-6.628622467,-71,-70,-67,-91,-100,-100,-67,-84,-60,-98,-100,-42,-93,-100,-65
20.55779627,-6.628622467,-71,-68,-67,-90,-100,-100,-67,-84,-60,-98,-100,-42,-93,-100,-65
20.55779627,-6.628622467,-70,-67,-68,-90,-100,-100,-71,-84,-60,-98,-100,-42,-93,-100,-67
20.55779627,-6.628622467,-70,-67,-68,-90,-100,-100,-72,-84,-60,-97,-100,-42,-90,-100,-64
20.55779627,-6.628622467,-69,-67,-65,-92,-100,-100,-72,-86,-62,-94,-100,-42,-88,-100,-64
20.55779627,-6.628622467,-69,-67,-61,-94,-100,-100,-65,-85,-56,-97,-100,-47,-89,-100,-63
20.55779627,-6.628622467,-73,-71,-62,-90,-100,-100,-67,-83,-55,-95,-100,-42,-92,-100,-65
20.55779627,-6.628622467,-68,-71,-64,-93,-100,-100,-65,-83,-55,-98,-100,-42,-88,-100,-63
20.55779627,-6.628622467,-68,-68,-63,-91,-100,-100,-69,-85,-56,-96,-100,-42,-88,-100,-66
20.55779627,-6.628622467,-71,-72,-64,-90,-100,-100,-73,-89,-56,-97,-100,-45,-94,-100,-67
20.55779627,-6.628622467,-71,-68,-64,-86,-100,-100,-66,-85,-59,-94,-100,-48,-93,-100,-63
20.55779627,-6.628622467,-67,-68,-64,-91,-100,-100,-63,-84,-55,-94,-100,-46,-89,-100,-65
20.55779627,-6.628622467,-67,-69,-64,-92,-100,-100,-63,-84,-57,-95,-100,-46,-88,-100,-65
20.55779627,-6.628622467,-67,-69,-64,-92,-100,-100,-63,-84,-54,-95,-100,-45,-88,-100,-65
20.55779627,-6.628622467,-68,-69,-64,-93,-100,-100,-63,-84,-53,-94,-100,-45,-88,-100,-65
20.55779627,-6.628622467,-68,-69,-64,-94,-100,-100,-64,-84,-54,-94,-100,-46,-88,-100,-63
20.55779627,-6.628622467,-68,-69,-64,-93,-100,-100,-63,-84,-54,-94,-100,-45,-88,-100,-65
20.55779627,-6.628622467,-68,-66,-64,-93,-100,-100,-63,-84,-54,-95,-100,-45,-88,-100,-65
20.55779627,-6.628622467,-68,-66,-64,-93,-100,-100,-63,-84,-54,-95,-100,-45,-88,-100,-65
20.51914902,-6.102577802,-68,-70,-64,-93,-100,-100,-63,-84,-54,-95,-100,-45,-88,-100,-65
20.51914902,-6.102577802,-68,-70,-64,-93,-100,-100,-63,-84,-54,-95,-100,-45,-88,-100,-65
20.51914902,-6.102577802,-68,-73,-64,-90,-100,-100,-63,-84,-54,-94,-100,-45,-88,-100,-65
20.51914902,-6.102577802,-68,-77,-64,-87,-100,-100,-65,-83,-56,-91,-100,-45,-90,-100,-68
20.51914902,-6.102577802,-68,-68,-64,-87,-100,-100,-63,-85,-56,-95,-100,-43,-90,-100,-71
20.51914902,-6.102577802,-67,-68,-66,-95,-100,-100,-62,-87,-57,-97,-100,-43,-88,-100,-67
20.51914902,-6.102577802,-71,-68,-66,-87,-100,-100,-62,-84,-57,-97,-100,-39,-89,-100,-71
20.51914902,-6.102577802,-71,-72,-66,-91,-100,-100,-62,-88,-54,-98,-100,-40,-89,-100,-74
20.51914902,-6.102577802,-75,-65,-69,-89,-100,-100,-62,-85,-58,-94,-100,-38,-89,-100,-71
20.51914902,-6.102577802,-75,-69,-69,-90,-100,-100,-62,-88,-54,-93,-100,-41,-89,-100,-74
20.51914902,-6.102577802,-75,-71,-64,-90,-100,-100,-62,-85,-54,-95,-100,-37,-92,-100,-73
20.51914902,-6.102577802,-75,-71,-62,-90,-100,-100,-62,-85,-54,-95,-100,-37,-91,-100,-74
20.51914902,-6.102577802,-75,-71,-62,-90,-100,-100,-68,-85,-55,-95,-100,-37,-92,-100,-74
20.51914902,-6.102577802,-73,-69,-62,-90,-100,-100,-70,-85,-55,-95,-100,-37,-92,-100,-77
20.51914902,-6.102577802,-73,-69,-62,-91,-100,-100,-70,-84,-55,-95,-100,-37,-91,-100,-77
20.51914902,-6.102577802,-76,-69,-62,-91,-100,-100,-66,-84,-55,-95,-100,-41,-91,-100,-74
20.51914902,-6.102577802,-76,-69,-60,-91,-100,-100,-66,-84,-55,-94,-100,-37,-92,-100,-74
20.51914902,-6.102577802,-76,-72,-61,-92,-100,-100,-66,-84,-55,-94,-100,-37,-92,-100,-74
20.51914902,-6.102577802,-76,-72,-65,-92,-100,-100,-65,-84,-55,-94,-100,-37,-92,-100,-74
20.51914902,-6.102577802,-76,-72,-63,-92,-100,-100,-65,-84,-55,-94,-100,-37,-92,-100,-77
20.46698378,-5.639735022,-76,-72,-63,-89,-100,-100,-65,-85,-56,-97,-100,-37,-93,-100,-70
20.46698378,-5.639735022,-76,-72,-63,-89,-100,-100,-65,-85,-56,-96,-100,-38,-93,-100,-68
20.46698378,-5.639735022,-72,-72,-66,-89,-100,-100,-64,-84,-57,-98,-100,-38,-93,-100,-72
20.46698378,-5.639735022,-72,-73,-69,-91,-100,-100,-64,-87,-54,-97,-100,-36,-90,-100,-68
20.46698378,-5.639735022,-72,-69,-69,-91,-100,-100,-64,-86,-53,-98,-100,-35,-92,-100,-66
20.46698378,-5.639735022,-72,-69,-65,-87,-100,-100,-64,-86,-54,-98,-100,-35,-88,-100,-67
20.46698378,-5.639735022,-72,-69,-65,-91,-100,-100,-64,-84,-50,-94,-100,-34,-88,-100,-67
20.46698378,-5.639735022,-71,-73,-69,-90,-100,-100,-65,-82,-50,-94,-100,-34,-84,-100,-67
20.46698378,-5.639735022,-71,-73,-68,-86,-100,-100,-62,-83,-52,-92,-100,-36,-84,-100,-67
20.46698378,-5.639735022,-69,-73,-63,-86,-100,-100,-67,-83,-52,-93,-100,-40,-84,-100,-71
20.46698378,-5.639735022,-69,-66,-63,-86,-100,-100,-63,-81,-51,-93,-100,-42,-82,-100,-70
20.46698378,-5.639735022,-65,-64,-71,-86,-100,-100,-62,-81,-51,-94,-100,-42,-81,-100,-70
20.46698378,-5.639735022,-65,-64,-71,-86,-100,-100,-62,-81,-51,-94,-100,-42,-80,-100,-66
20.46698378,-5.639735022,-64,-64,-71,-86,-100,-100,-62,-81,-51,-94,-100,-42,-80,-100,-68
20.46698378,-5.639735022,-63,-64,-71,-86,-100,-100,-62,-81,-51,-94,-100,-42,-81,-100,-69
20.46698378,-5.639735022,-63,-64,-71,-86,-100,-100,-62,-81,-50,-94,-100,-42,-81,-100,-66
20.46698378,-5.639735022,-63,-64,-71,-86,-100,-100,-62,-81,-50,-94,-100,-42,-81,-100,-68
20.46698378,-5.639735022,-63,-64,-71,-86,-100,-100,-62,-81,-50,-94,-100,-42,-81,-100,-68
20.46698378,-5.639735022,-63,-68,-71,-86,-100,-100,-62,-81,-50,-94,-100,-42,-81,-100,-66
20.46698378,-5.639735022,-64,-68,-71,-86,-100,-100,-62,-81,-50,-94,-100,-42,-81,-100,-66
20.45492938,-5.08841804,-73,-68,-67,-90,-100,-100,-62,-80,-53,-97,-100,-41,-87,-100,-66
